1.705630660057067871e+00 2.739338302612304688e+01 6.397852301597595215e-01 -1.802510023117065430e+00 1.422575187683105469e+01
1.255209922790527344e+00 2.690195274353027344e+01 -5.331543445587158203e+00 -1.802510023117065430e+00 1.422575187683105469e+01
4.196608066558837891e-01 2.700889778137207031e+01 -4.905020236968994141e+00 -1.802510023117065430e+00 1.422575187683105469e+01
9.260648481780944796e-14 2.745305824279785156e+01 -2.132617384195327759e-01 -1.802510023117065430e+00 1.422575187683105469e+01
-4.265106320381164551e-01 2.744974517822265625e+01 2.132617384195327759e-01 -1.802510023117065430e+00 1.422575187683105469e+01
1.695230007171630859e+00 2.722634315490722656e+01 -5.176444053649902344e+00 -1.802510023117065430e+00 1.301305103302001953e+01
1.294111013412475586e+00 2.773568916320800781e+01 -7.805138405438203503e-15 -1.802510023117065430e+00 1.301305103302001953e+01
4.313182830810546875e-01 2.775916099548339844e+01 4.313703477382659912e-01 -1.802510023117065430e+00 1.301305103302001953e+01
9.157844431785869266e-14 2.714829635620117188e+01 -5.823499679565429688e+00 -1.802510023117065430e+00 1.301305103302001953e+01
-4.311620593070983887e-01 2.774910736083984375e+01 -8.627406954765319824e-01 -1.802510023117065430e+00 1.301305103302001953e+01
-1.725273132324218750e+00 2.770885276794433594e+01 4.313703477382659912e-01 -1.802510023117065430e+00 1.301305103302001953e+01
-2.119037628173828125e+00 2.719664192199707031e+01 5.176444053649902344e+00 -1.802510023117065430e+00 1.301305103302001953e+01
-2.657187843322753906e+01 5.564651012420654297e+00 -5.823499679565429688e+00 -1.802510023117065430e+00 1.301305103302001953e+01
-1.532159209251403809e+00 1.055884957313537598e+00 2.035680264234542847e-01 0.000000000000000000e+00 2.188194847106933594e+01
-1.763404369354248047e+00 1.286437988281250000e+00 -6.785600632429122925e-02 0.000000000000000000e+00 2.158599090576171875e+01
-1.793784379959106445e+00 1.236183524131774902e+00 1.526760160923004150e-01 0.000000000000000000e+00 2.158599090576171875e+01
-2.015745401382446289e+00 1.470525503158569336e+00 5.816229432821273804e-02 0.000000000000000000e+00 2.058756446838378906e+01
1.928562283515930176e+00 1.972381114959716797e+00 5.234606266021728516e-01 0.000000000000000000e+00 2.004678153991699219e+01
2.171589374542236328e+00 2.220930099487304688e+00 -2.908114790916442871e-01 0.000000000000000000e+00 1.846804618835449219e+01
-1.804832100868225098e+00 2.901217222213745117e+00 -3.198926150798797607e-01 0.000000000000000000e+00 1.572985649108886719e+01
2.597009181976318359e+00 2.656015872955322266e+00 -4.652983546257019043e-01 0.000000000000000000e+00 1.448098468780517578e+01
1.421489477157592773e+00 4.118569850921630859e+00 -3.053520321846008301e-01 0.000000000000000000e+00 1.463689613342285156e+01
4.744758605957031250e-01 4.337040424346923828e+00 -2.035680264234542847e-01 0.000000000000000000e+00 1.463689613342285156e+01
4.929462969303131104e-01 4.505873203277587891e+00 1.163245916366577148e+00 0.000000000000000000e+00 1.357034111022949219e+01
1.316408443450927734e+01 4.026932525634765625e+01 -5.644165992736816406e+00 0.000000000000000000e+00 1.297285270690917969e+01
1.259770584106445312e+01 4.077578735351562500e+01 2.324068307876586914e+00 0.000000000000000000e+00 1.297285270690917969e+01
1.190030956268310547e+01 4.085679626464843750e+01 3.984117031097412109e+00 0.000000000000000000e+00 1.297285270690917969e+01
7.948737144470214844e+00 4.188862991333007812e+01 2.988087892532348633e+00 0.000000000000000000e+00 1.297285270690917969e+01
7.272411346435546875e+00 4.192859649658203125e+01 3.984117031097412109e+00 0.000000000000000000e+00 1.297285270690917969e+01
3.303125381469726562e+00 4.239373397827148438e+01 4.316126823425292969e+00 0.000000000000000000e+00 1.297285270690917969e+01
-4.114933013916015625e+01 1.147768211364746094e+01 -1.328039050102233887e+00 0.000000000000000000e+00 1.297285270690917969e+01
4.278677749633789062e+01 4.586491584777832031e+00 1.337732791900634766e+00 0.000000000000000000e+00 1.640601158142089844e+01
4.139980316162109375e+01 8.669898033142089844e+00 -8.026396751403808594e+00 0.000000000000000000e+00 1.640601158142089844e+01
4.014437103271484375e+01 1.352024936676025391e+01 -7.691963195800781250e+00 0.000000000000000000e+00 1.640601158142089844e+01
1.585787868499755859e+01 3.946293640136718750e+01 -6.688663959503173828e+00 0.000000000000000000e+00 1.640601158142089844e+01
1.526464271545410156e+01 3.989852142333984375e+01 -5.350931167602539062e+00 0.000000000000000000e+00 1.640601158142089844e+01
1.396288490295410156e+01 4.045553207397460938e+01 -4.682064533233642578e+00 0.000000000000000000e+00 1.640601158142089844e+01
1.333690643310546875e+01 4.079799270629882812e+01 3.344331979751586914e+00 0.000000000000000000e+00 1.640601158142089844e+01
1.258361816406250000e+01 4.073019027709960938e+01 -6.019797325134277344e+00 0.000000000000000000e+00 1.640601158142089844e+01
7.956103324890136719e+00 4.192744827270507812e+01 -5.685364246368408203e+00 0.000000000000000000e+00 1.640601158142089844e+01
7.313891887664794922e+00 4.216775131225585938e+01 -4.682064533233642578e+00 0.000000000000000000e+00 1.640601158142089844e+01
